ORDER_ID,USER_ID,PROMO_ID,ORDER_DATE,ORDER_SEQ,REDEMPTION_DATE,VALIDITY_TILL_DATE,ORDER_STAUS
OID002852,E03904,8434,29-12-2020,2,29-12-2020,23-12-2022,ACTIVE
OID002853,E01123,1136,29-12-2020,2,29-12-2020,13-12-2022,ACTIVE
OID002854,R02783,8731,29-12-2020,2,29-12-2020,10-03-2023,ACTIVE
OID002855,R02642,6306,29-12-2020,2,29-12-2020,20-12-2022,ACTIVE
OID002856,E04308,6306,30-12-2020,2,30-12-2020,12-12-2022,ACTIVE
OID002857,E04109,6705,30-12-2020,2,30-12-2020,21-03-2022,ACTIVE
OID002858,E02035,8323,30-12-2020,2,30-12-2020,19-05-2022,ACTIVE
OID002859,E02855,7139,31-12-2020,2,31-12-2020,08-09-2022,ACTIVE
OID002860,E04386,8434,31-12-2020,2,31-12-2020,08-09-2022,ACTIVE
OID002861,E02038,6306,31-12-2020,2,31-12-2020,20-03-2023,ACTIVE
OID002862,E00184,6705,31-12-2020,2,31-12-2020,22-12-2021,ACTIVE
OID002863,E03579,1817,31-12-2020,2,31-12-2020,24-06-2023,ACTIVE
OID002864,E00639,5101,31-12-2020,2,31-12-2020,02-06-2023,ACTIVE
OID002865,R03547,8434,31-12-2020,2,31-12-2020,18-04-2022,ACTIVE
OID002866,R03980,5101,31-12-2020,2,31-12-2020,24-05-2023,ACTIVE
OID002867,R01366,6306,31-12-2020,2,31-12-2020,17-04-2022,ACTIVE
OID002868,R01006,5073,31-12-2020,2,31-12-2020,23-11-2021,ACTIVE
OID002869,E01994,7139,01-01-2021,2,01-01-2021,01-05-2023,ACTIVE
OID002870,E00254,6705,01-01-2021,2,01-01-2021,22-12-2022,ACTIVE
OID002871,E00650,5073,01-01-2021,2,01-01-2021,05-05-2022,ACTIVE
OID002872,E03220,1817,01-01-2021,2,01-01-2021,15-08-2022,ACTIVE
OID002873,E01789,8731,01-01-2021,2,01-01-2021,17-04-2023,ACTIVE
OID002874,E02889,1817,01-01-2021,2,01-01-2021,26-10-2022,ACTIVE
OID002875,R02313,8323,01-01-2021,2,01-01-2021,15-04-2022,ACTIVE
OID002876,E03890,7139,01-01-2021,1,01-01-2021,30-08-2021,CLOSED
OID002877,E04116,8323,02-01-2021,2,02-01-2021,20-03-2023,ACTIVE
OID002878,E04194,6306,02-01-2021,2,02-01-2021,27-11-2021,ACTIVE
OID002879,E04925,8731,02-01-2021,2,02-01-2021,21-09-2022,ACTIVE
OID002880,E02531,8731,02-01-2021,2,02-01-2021,21-11-2021,ACTIVE
OID002881,E01941,8434,02-01-2021,2,02-01-2021,25-10-2022,ACTIVE
OID002882,R04546,5073,02-01-2021,2,02-01-2021,06-02-2022,ACTIVE
OID002883,E01902,9999,02-01-2021,1,,27-08-2021,CLOSED
OID002884,E02833,1817,03-01-2021,2,03-01-2021,11-08-2022,ACTIVE
OID002885,R02427,5101,03-01-2021,2,03-01-2021,22-05-2023,ACTIVE
OID002886,R04637,6306,03-01-2021,2,03-01-2021,11-09-2022,ACTIVE
OID002887,E04474,7139,04-01-2021,2,04-01-2021,04-05-2022,ACTIVE
OID002888,E02331,7139,04-01-2021,2,04-01-2021,04-09-2022,ACTIVE
OID002889,R03247,1136,04-01-2021,2,04-01-2021,10-08-2022,ACTIVE
OID002890,R02062,6306,04-01-2021,2,04-01-2021,11-02-2022,ACTIVE
OID002891,R03058,5073,04-01-2021,2,04-01-2021,08-12-2022,ACTIVE
OID002892,E00941,8731,05-01-2021,2,05-01-2021,27-09-2022,ACTIVE
OID002893,E03027,8731,05-01-2021,2,05-01-2021,09-05-2022,ACTIVE
OID002894,E04607,6705,05-01-2021,2,05-01-2021,25-05-2022,ACTIVE
OID002895,E03683,7139,05-01-2021,2,05-01-2021,22-01-2022,ACTIVE
OID002896,R03061,7139,05-01-2021,2,05-01-2021,16-05-2022,ACTIVE
OID002897,R03579,7139,05-01-2021,2,05-01-2021,22-08-2022,ACTIVE
OID002898,R00869,7139,05-01-2021,2,05-01-2021,27-12-2022,ACTIVE
OID002899,E04816,6306,06-01-2021,2,06-01-2021,06-04-2022,ACTIVE
OID002900,E01870,6306,06-01-2021,2,06-01-2021,25-12-2022,ACTIVE
OID002901,E02899,5101,06-01-2021,2,06-01-2021,18-10-2021,ACTIVE
OID002902,E03064,1817,06-01-2021,2,06-01-2021,20-04-2022,ACTIVE
OID002903,E02440,8731,06-01-2021,2,06-01-2021,10-08-2022,ACTIVE
OID002904,E01264,8731,06-01-2021,2,06-01-2021,07-04-2022,ACTIVE
OID002905,R02254,8731,06-01-2021,2,06-01-2021,06-03-2022,ACTIVE
OID002906,R03805,2949,06-01-2021,2,06-01-2021,08-10-2022,ACTIVE
OID002907,R02063,1817,06-01-2021,2,06-01-2021,09-12-2021,ACTIVE
OID002908,R03457,6306,06-01-2021,2,06-01-2021,11-01-2022,ACTIVE
OID002909,E00715,1817,07-01-2021,2,07-01-2021,17-08-2023,ACTIVE
OID002910,E02534,8323,07-01-2021,2,07-01-2021,06-04-2022,ACTIVE
OID002911,E02576,7139,07-01-2021,2,07-01-2021,22-01-2023,ACTIVE
OID002912,E02193,7139,07-01-2021,2,07-01-2021,01-01-2022,ACTIVE
OID002913,E02005,9999,07-01-2021,1,,06-09-2021,CLOSED
OID002914,E00769,1136,08-01-2021,2,08-01-2021,27-12-2022,ACTIVE
OID002915,E00399,1817,08-01-2021,2,08-01-2021,20-05-2023,ACTIVE
OID002916,E00555,8434,08-01-2021,2,08-01-2021,11-12-2021,ACTIVE
OID002917,E03642,5101,08-01-2021,2,08-01-2021,25-02-2023,ACTIVE
OID002918,E04378,6306,09-01-2021,2,09-01-2021,12-06-2023,ACTIVE
OID002919,E04403,1817,09-01-2021,2,09-01-2021,26-04-2023,ACTIVE
OID002920,E04380,8731,09-01-2021,2,09-01-2021,02-10-2022,ACTIVE
OID002921,E02059,8731,09-01-2021,2,09-01-2021,21-09-2022,ACTIVE
OID002922,R01896,1817,09-01-2021,2,09-01-2021,21-12-2022,ACTIVE
OID002923,R04037,8323,09-01-2021,2,09-01-2021,06-04-2022,ACTIVE
OID002924,R02888,7139,09-01-2021,2,09-01-2021,12-09-2021,ACTIVE
OID002925,E02464,8731,10-01-2021,2,10-01-2021,31-01-2022,ACTIVE
OID002926,E03081,1817,10-01-2021,2,10-01-2021,17-12-2022,ACTIVE
OID002927,E03181,6705,10-01-2021,2,10-01-2021,30-06-2022,ACTIVE
OID002928,E02825,2949,10-01-2021,2,10-01-2021,14-06-2022,ACTIVE
OID002929,R02798,1136,10-01-2021,2,10-01-2021,01-01-2023,ACTIVE
OID002930,E03864,8731,11-01-2021,2,11-01-2021,08-02-2023,ACTIVE
OID002931,R02728,2949,11-01-2021,2,11-01-2021,17-07-2022,ACTIVE
OID002932,E01639,1817,12-01-2021,2,12-01-2021,26-08-2022,ACTIVE
OID002933,E02378,8323,12-01-2021,2,12-01-2021,14-01-2022,ACTIVE
OID002934,E04590,8731,12-01-2021,2,12-01-2021,26-03-2022,ACTIVE
OID002935,E04938,6705,12-01-2021,2,12-01-2021,01-05-2022,ACTIVE
OID002936,E01347,1136,12-01-2021,2,12-01-2021,17-04-2023,ACTIVE
OID002937,E03247,6705,13-01-2021,2,13-01-2021,16-09-2022,ACTIVE
OID002938,E01232,7139,13-01-2021,2,13-01-2021,27-12-2022,ACTIVE
OID002939,E02980,8434,13-01-2021,2,13-01-2021,13-05-2022,ACTIVE
OID002940,E03160,7139,13-01-2021,2,13-01-2021,13-02-2022,ACTIVE
OID002941,E01407,8434,13-01-2021,2,13-01-2021,26-07-2022,ACTIVE
OID002942,E04940,6306,13-01-2021,2,13-01-2021,26-11-2021,ACTIVE
OID002943,E00480,1817,13-01-2021,2,13-01-2021,21-08-2022,ACTIVE
OID002944,E02561,9999,13-01-2021,1,,21-08-2021,CLOSED
OID002945,E03419,8731,14-01-2021,2,14-01-2021,09-09-2022,ACTIVE
OID002946,E02023,2949,14-01-2021,2,14-01-2021,27-03-2023,ACTIVE
OID002947,E03881,8434,14-01-2021,2,14-01-2021,08-02-2023,ACTIVE
OID002948,E02907,8731,14-01-2021,2,14-01-2021,23-09-2022,ACTIVE
OID002949,E03521,8434,14-01-2021,2,14-01-2021,26-12-2022,ACTIVE
OID002950,R00884,7139,14-01-2021,2,14-01-2021,12-06-2023,ACTIVE
OID002951,R04005,6705,14-01-2021,2,14-01-2021,09-04-2022,ACTIVE
OID002952,R02562,1817,14-01-2021,2,14-01-2021,25-05-2022,ACTIVE
OID002953,E02192,6705,15-01-2021,2,15-01-2021,10-04-2022,ACTIVE
OID002954,E04157,1817,15-01-2021,2,15-01-2021,16-11-2022,ACTIVE
OID002955,R03446,8434,15-01-2021,2,15-01-2021,05-03-2022,ACTIVE
OID002956,E03496,5101,16-01-2021,2,16-01-2021,18-01-2022,ACTIVE
OID002957,E03834,6306,16-01-2021,2,16-01-2021,24-10-2022,ACTIVE
OID002958,E04128,5073,17-01-2021,2,17-01-2021,10-12-2021,ACTIVE
OID002959,E01591,7139,17-01-2021,2,17-01-2021,10-10-2022,ACTIVE
OID002960,E00676,1817,17-01-2021,2,17-01-2021,08-05-2022,ACTIVE
OID002961,E03691,9999,17-01-2021,1,,30-08-2021,CLOSED
OID002962,E00586,6306,18-01-2021,2,18-01-2021,12-06-2022,ACTIVE
OID002963,E03277,7139,18-01-2021,2,18-01-2021,22-09-2022,ACTIVE
OID002964,E00023,5101,18-01-2021,2,18-01-2021,21-01-2023,ACTIVE
OID002965,E02276,6306,18-01-2021,2,18-01-2021,13-03-2023,ACTIVE
OID002966,E00282,1136,18-01-2021,2,18-01-2021,14-01-2022,ACTIVE
OID002967,E02521,8731,18-01-2021,2,18-01-2021,04-03-2023,ACTIVE
OID002968,R04345,5101,18-01-2021,2,18-01-2021,24-05-2022,ACTIVE
OID002969,R04128,6306,18-01-2021,2,18-01-2021,01-12-2022,ACTIVE
OID002970,R04004,8731,18-01-2021,2,18-01-2021,03-04-2022,ACTIVE
OID002971,E03268,1817,19-01-2021,2,19-01-2021,23-01-2022,ACTIVE
OID002972,E02838,2949,19-01-2021,2,19-01-2021,22-08-2023,ACTIVE
OID002973,E01899,7139,19-01-2021,2,19-01-2021,21-10-2022,ACTIVE
OID002974,E02066,1136,19-01-2021,2,19-01-2021,28-07-2022,ACTIVE
OID002975,R03113,1136,19-01-2021,2,19-01-2021,11-02-2023,ACTIVE
OID002976,E04618,5073,20-01-2021,2,20-01-2021,27-10-2022,ACTIVE
OID002977,E02108,1817,20-01-2021,2,20-01-2021,25-01-2023,ACTIVE
OID002978,E04101,1136,20-01-2021,2,20-01-2021,01-11-2021,ACTIVE
OID002979,E01415,8731,20-01-2021,2,20-01-2021,27-01-2023,ACTIVE
OID002980,R03574,8731,20-01-2021,2,20-01-2021,24-05-2023,ACTIVE
OID002981,E00105,5073,21-01-2021,2,21-01-2021,13-02-2022,ACTIVE
OID002982,E01361,1817,21-01-2021,2,21-01-2021,23-09-2022,ACTIVE
OID002983,E00593,8323,21-01-2021,2,21-01-2021,11-01-2022,ACTIVE
OID002984,R00976,5101,21-01-2021,2,21-01-2021,24-11-2022,ACTIVE
OID002985,R02770,7139,21-01-2021,2,21-01-2021,27-02-2022,ACTIVE
OID002986,R01148,6705,21-01-2021,2,21-01-2021,17-05-2022,ACTIVE
OID002987,E01533,2949,22-01-2021,2,22-01-2021,05-07-2022,ACTIVE
OID002988,E02202,8323,22-01-2021,2,22-01-2021,10-08-2022,ACTIVE
OID002989,R03102,8731,22-01-2021,2,22-01-2021,24-04-2022,ACTIVE
OID002990,E03490,9999,22-01-2021,1,,08-09-2021,CLOSED
OID002991,E04379,8323,23-01-2021,2,23-01-2021,15-09-2022,ACTIVE
OID002992,E03394,7139,23-01-2021,2,23-01-2021,23-04-2022,ACTIVE
OID002993,E03807,8323,23-01-2021,2,23-01-2021,30-05-2023,ACTIVE
OID002994,E00701,1136,23-01-2021,2,23-01-2021,07-02-2022,ACTIVE
OID002995,E01396,8323,23-01-2021,2,23-01-2021,16-10-2022,ACTIVE
OID002996,E03750,1817,24-01-2021,2,24-01-2021,20-06-2022,ACTIVE
OID002997,E00325,1136,24-01-2021,2,24-01-2021,26-07-2022,ACTIVE
OID002998,E04005,8323,24-01-2021,2,24-01-2021,29-05-2022,ACTIVE
OID002999,E02375,7139,24-01-2021,2,24-01-2021,16-09-2022,ACTIVE
OID003000,E01898,5073,24-01-2021,2,24-01-2021,03-08-2022,ACTIVE
OID003001,E01755,8731,24-01-2021,2,24-01-2021,15-09-2022,ACTIVE
OID003002,R01807,1136,24-01-2021,2,24-01-2021,12-05-2022,ACTIVE
OID003003,R00380,6705,24-01-2021,2,24-01-2021,31-10-2022,ACTIVE
OID003004,R02920,8323,24-01-2021,2,24-01-2021,06-12-2022,ACTIVE
OID003005,E01388,8323,25-01-2021,2,25-01-2021,21-01-2023,ACTIVE
OID003006,E01286,1136,25-01-2021,2,25-01-2021,13-05-2022,ACTIVE
OID003007,E03854,8434,25-01-2021,2,25-01-2021,20-02-2022,ACTIVE
OID003008,E04538,2949,25-01-2021,2,25-01-2021,05-01-2023,ACTIVE
OID003009,E01524,8323,25-01-2021,2,25-01-2021,07-11-2022,ACTIVE
OID003010,E01611,6306,25-01-2021,2,25-01-2021,11-05-2022,ACTIVE
OID003011,E04798,6306,25-01-2021,1,25-01-2021,22-08-2021,CLOSED
OID003012,E03567,6705,26-01-2021,2,26-01-2021,18-03-2022,ACTIVE
OID003013,E00187,6306,26-01-2021,2,26-01-2021,08-05-2023,ACTIVE
OID003014,E00951,5073,26-01-2021,2,26-01-2021,27-03-2022,ACTIVE
OID003015,E03866,2949,26-01-2021,2,26-01-2021,14-06-2022,ACTIVE
OID003016,E03455,6306,26-01-2021,2,26-01-2021,20-08-2022,ACTIVE
OID003017,E00481,5101,26-01-2021,2,26-01-2021,14-05-2022,ACTIVE
OID003018,R00161,1817,26-01-2021,2,26-01-2021,16-11-2021,ACTIVE
OID003019,R01519,5073,26-01-2021,2,26-01-2021,05-05-2022,ACTIVE
OID003020,R02249,8731,26-01-2021,2,26-01-2021,17-03-2022,ACTIVE
OID003021,E04131,2949,27-01-2021,2,27-01-2021,24-02-2022,ACTIVE
OID003022,E01787,6705,27-01-2021,2,27-01-2021,10-11-2022,ACTIVE
OID003023,E00371,5073,27-01-2021,2,27-01-2021,18-08-2023,ACTIVE
OID003024,R03864,8434,27-01-2021,2,27-01-2021,04-11-2021,ACTIVE
OID003025,R01091,1817,27-01-2021,2,27-01-2021,29-05-2022,ACTIVE
OID003026,E00502,5073,28-01-2021,2,28-01-2021,03-07-2022,ACTIVE
OID003027,E01499,1136,28-01-2021,2,28-01-2021,12-12-2022,ACTIVE
OID003028,E01516,2949,28-01-2021,2,28-01-2021,25-02-2022,ACTIVE
OID003029,E01631,1136,28-01-2021,2,28-01-2021,16-03-2022,ACTIVE
OID003030,E01762,8731,28-01-2021,2,28-01-2021,08-12-2022,ACTIVE
OID003031,E01371,7139,28-01-2021,2,28-01-2021,26-04-2022,ACTIVE
OID003032,E00824,2949,28-01-2021,2,28-01-2021,05-05-2022,ACTIVE
OID003033,E01363,8323,28-01-2021,2,28-01-2021,29-11-2022,ACTIVE
OID003034,E04542,6306,28-01-2021,2,28-01-2021,29-09-2022,ACTIVE
OID003035,E00412,6705,28-01-2021,2,28-01-2021,19-01-2023,ACTIVE
OID003036,E04285,1136,29-01-2021,2,29-01-2021,11-11-2022,ACTIVE
OID003037,E02730,7139,29-01-2021,2,29-01-2021,29-04-2023,ACTIVE
OID003038,E04132,1817,29-01-2021,2,29-01-2021,09-05-2023,ACTIVE
OID003039,R02604,5101,29-01-2021,2,29-01-2021,22-02-2022,ACTIVE
OID003040,E01141,8323,30-01-2021,2,30-01-2021,25-11-2022,ACTIVE
OID003041,E04630,7139,30-01-2021,2,30-01-2021,28-02-2023,ACTIVE
OID003042,E02971,1136,30-01-2021,2,30-01-2021,03-10-2022,ACTIVE
OID003043,E00181,8731,30-01-2021,2,30-01-2021,13-08-2022,ACTIVE
OID003044,E00955,2949,30-01-2021,2,30-01-2021,01-12-2021,ACTIVE
OID003045,E04751,1136,30-01-2021,2,30-01-2021,22-12-2022,ACTIVE
OID003046,E01839,6705,31-01-2021,2,31-01-2021,02-03-2022,ACTIVE
OID003047,E00691,7139,31-01-2021,2,31-01-2021,20-12-2022,ACTIVE
OID003048,E04126,1817,31-01-2021,2,31-01-2021,03-06-2022,ACTIVE
OID003049,E01760,8731,31-01-2021,2,31-01-2021,16-05-2023,ACTIVE
OID003050,E02088,1136,31-01-2021,2,31-01-2021,16-02-2022,ACTIVE
OID003051,E02492,8434,31-01-2021,2,31-01-2021,20-05-2022,ACTIVE
OID003052,E01967,8323,31-01-2021,2,31-01-2021,25-12-2022,ACTIVE
OID003053,E00225,5101,31-01-2021,2,31-01-2021,12-08-2022,ACTIVE
OID003054,R03248,1136,31-01-2021,2,31-01-2021,19-05-2022,ACTIVE
OID003055,E02944,8434,01-02-2021,2,01-02-2021,28-05-2022,ACTIVE
OID003056,R00608,2949,01-02-2021,2,01-02-2021,19-10-2022,ACTIVE
OID003057,R01898,7139,01-02-2021,2,01-02-2021,10-07-2022,ACTIVE
OID003058,E03349,5101,02-02-2021,2,02-02-2021,12-03-2023,ACTIVE
OID003059,E04888,8731,02-02-2021,2,02-02-2021,26-04-2022,ACTIVE
OID003060,E03446,5101,02-02-2021,2,02-02-2021,27-05-2023,ACTIVE
OID003061,E02895,6705,02-02-2021,2,02-02-2021,26-01-2022,ACTIVE
OID003062,E02310,5073,02-02-2021,2,02-02-2021,17-05-2023,ACTIVE
OID003063,R04417,1136,02-02-2021,2,02-02-2021,13-11-2022,ACTIVE
OID003064,E00591,7139,03-02-2021,2,03-02-2021,25-06-2022,ACTIVE
OID003065,E04342,2949,03-02-2021,2,03-02-2021,31-10-2022,ACTIVE
OID003066,E01927,5101,03-02-2021,2,03-02-2021,24-07-2022,ACTIVE
OID003067,E01947,6705,03-02-2021,2,03-02-2021,28-01-2022,ACTIVE
OID003068,E00952,6705,03-02-2021,2,03-02-2021,02-08-2022,ACTIVE
OID003069,R00917,8323,03-02-2021,2,03-02-2021,28-04-2023,ACTIVE
OID003070,E03583,1817,04-02-2021,2,04-02-2021,27-12-2022,ACTIVE
OID003071,E02684,6705,04-02-2021,2,04-02-2021,12-12-2022,ACTIVE
OID003072,R04114,8323,04-02-2021,2,04-02-2021,09-02-2022,ACTIVE
OID003073,R03370,6306,04-02-2021,2,04-02-2021,30-05-2022,ACTIVE
OID003074,E01417,5073,05-02-2021,2,05-02-2021,29-06-2022,ACTIVE
OID003075,E04458,1817,05-02-2021,2,05-02-2021,06-12-2022,ACTIVE
OID003076,E03461,2949,05-02-2021,2,05-02-2021,12-09-2022,ACTIVE
OID003077,E04018,8434,05-02-2021,2,05-02-2021,18-09-2022,ACTIVE
OID003078,E00369,1136,05-02-2021,2,05-02-2021,28-08-2022,ACTIVE
OID003079,E04089,6705,05-02-2021,2,05-02-2021,10-06-2023,ACTIVE
OID003080,E00671,6705,06-02-2021,2,06-02-2021,18-04-2023,ACTIVE
OID003081,E01221,5073,06-02-2021,2,06-02-2021,04-05-2022,ACTIVE
OID003082,E00994,5073,06-02-2021,2,06-02-2021,20-05-2022,ACTIVE
OID003083,E02770,6705,07-02-2021,2,07-02-2021,18-07-2023,ACTIVE
OID003084,E00116,6705,07-02-2021,2,07-02-2021,08-03-2022,ACTIVE
OID003085,E02818,6705,07-02-2021,2,07-02-2021,26-07-2022,ACTIVE
OID003086,R01943,7139,07-02-2021,2,07-02-2021,01-03-2023,ACTIVE
OID003087,E01687,2949,08-02-2021,2,08-02-2021,07-10-2023,ACTIVE
OID003088,E03371,6705,08-02-2021,2,08-02-2021,01-02-2023,ACTIVE
OID003089,E00035,6306,08-02-2021,2,08-02-2021,09-04-2022,ACTIVE
OID003090,R00206,8323,08-02-2021,2,08-02-2021,14-05-2023,ACTIVE
OID003091,R02900,2949,08-02-2021,2,08-02-2021,18-12-2022,ACTIVE
OID003092,E02856,9999,08-02-2021,1,,17-09-2021,CLOSED
OID003093,E01484,6705,09-02-2021,2,09-02-2021,08-04-2023,ACTIVE
OID003094,E00624,5101,09-02-2021,2,09-02-2021,08-05-2022,ACTIVE
OID003095,E00864,6705,09-02-2021,2,09-02-2021,07-08-2022,ACTIVE
OID003096,E03113,7139,09-02-2021,2,09-02-2021,23-04-2023,ACTIVE
OID003097,E03968,5073,09-02-2021,2,09-02-2021,20-10-2023,ACTIVE
OID003098,R03802,5073,09-02-2021,2,09-02-2021,23-03-2023,ACTIVE
OID003099,E02802,5073,10-02-2021,2,10-02-2021,28-05-2022,ACTIVE
OID003100,E02094,6306,10-02-2021,2,10-02-2021,15-05-2023,ACTIVE
OID003101,E01896,1136,10-02-2021,2,10-02-2021,02-08-2022,ACTIVE
OID003102,E03616,8731,10-02-2021,2,10-02-2021,04-07-2023,ACTIVE
OID003103,E01019,8731,10-02-2021,2,10-02-2021,11-07-2022,ACTIVE
OID003104,E00446,8323,10-02-2021,2,10-02-2021,21-12-2022,ACTIVE
OID003105,E03626,6705,10-02-2021,2,10-02-2021,21-02-2022,ACTIVE
OID003106,E02307,8434,10-02-2021,2,10-02-2021,28-12-2021,ACTIVE
OID003107,E02710,8731,10-02-2021,2,10-02-2021,08-08-2023,ACTIVE
OID003108,E04224,1136,11-02-2021,2,11-02-2021,17-01-2022,ACTIVE
OID003109,E04358,2949,11-02-2021,2,11-02-2021,15-07-2022,ACTIVE
OID003110,E03981,8731,11-02-2021,2,11-02-2021,03-06-2022,ACTIVE
OID003111,E01339,5101,11-02-2021,2,11-02-2021,10-05-2023,ACTIVE
OID003112,R00130,8323,11-02-2021,2,11-02-2021,22-02-2022,ACTIVE
OID003113,R03968,6306,11-02-2021,2,11-02-2021,16-04-2022,ACTIVE
OID003114,E02813,8323,12-02-2021,2,12-02-2021,29-11-2021,ACTIVE
OID003115,E00742,8731,12-02-2021,2,12-02-2021,13-02-2023,ACTIVE
OID003116,E03167,8731,12-02-2021,2,12-02-2021,17-11-2022,ACTIVE
OID003117,E02298,6306,12-02-2021,2,12-02-2021,05-04-2023,ACTIVE
OID003118,E02033,6306,12-02-2021,2,12-02-2021,28-12-2022,ACTIVE
OID003119,R01479,1817,12-02-2021,2,12-02-2021,11-10-2022,ACTIVE
OID003120,E00530,6705,13-02-2021,2,13-02-2021,28-10-2022,ACTIVE
OID003121,E03166,8434,13-02-2021,2,13-02-2021,05-11-2022,ACTIVE
OID003122,E03354,1817,13-02-2021,2,13-02-2021,06-07-2022,ACTIVE
OID003123,E03595,2949,13-02-2021,2,13-02-2021,27-09-2022,ACTIVE
OID003124,R00863,8731,13-02-2021,2,13-02-2021,10-01-2023,ACTIVE
OID003125,E03630,8323,14-02-2021,2,14-02-2021,10-06-2022,ACTIVE
OID003126,E03059,1136,14-02-2021,2,14-02-2021,05-09-2022,ACTIVE
OID003127,E02259,8731,14-02-2021,2,14-02-2021,12-06-2022,ACTIVE
OID003128,E03532,7139,14-02-2021,2,14-02-2021,29-06-2023,ACTIVE
OID003129,E01722,8434,14-02-2021,2,14-02-2021,24-07-2022,ACTIVE
OID003130,R03047,2949,14-02-2021,2,14-02-2021,29-04-2023,ACTIVE
OID003131,R03160,5101,14-02-2021,2,14-02-2021,19-12-2022,ACTIVE
OID003132,R02221,6705,15-02-2021,2,15-02-2021,27-12-2021,ACTIVE
OID003133,E03611,8434,16-02-2021,2,16-02-2021,14-02-2022,ACTIVE
OID003134,E01713,7139,17-02-2021,2,17-02-2021,28-10-2022,ACTIVE
OID003135,E04136,2949,17-02-2021,2,17-02-2021,05-02-2022,ACTIVE
OID003136,E02044,8731,17-02-2021,2,17-02-2021,13-09-2022,ACTIVE
OID003137,E01052,6705,17-02-2021,2,17-02-2021,13-08-2022,ACTIVE
OID003138,E04472,7139,17-02-2021,2,17-02-2021,27-02-2023,ACTIVE
OID003139,E02191,6705,17-02-2021,2,17-02-2021,06-02-2022,ACTIVE
OID003140,R01423,8434,17-02-2021,2,17-02-2021,27-05-2022,ACTIVE
OID003141,R04150,7139,17-02-2021,2,17-02-2021,17-06-2022,ACTIVE
OID003142,E00665,8323,18-02-2021,2,18-02-2021,29-04-2022,ACTIVE
OID003143,E00443,7139,18-02-2021,2,18-02-2021,23-11-2022,ACTIVE
OID003144,E00626,8323,18-02-2021,2,18-02-2021,09-12-2022,ACTIVE
OID003145,E02604,7139,18-02-2021,2,18-02-2021,25-03-2022,ACTIVE
OID003146,E04088,1817,18-02-2021,2,18-02-2021,22-08-2022,ACTIVE
OID003147,E04683,8434,18-02-2021,2,18-02-2021,23-04-2022,ACTIVE
OID003148,E04931,8434,19-02-2021,2,19-02-2021,19-04-2022,ACTIVE
OID003149,E02031,2949,19-02-2021,2,19-02-2021,31-10-2021,ACTIVE
OID003150,E04972,8731,19-02-2021,2,19-02-2021,28-06-2022,ACTIVE
OID003151,E04299,8323,19-02-2021,2,19-02-2021,01-11-2021,ACTIVE
OID003152,E03637,8323,19-02-2021,2,19-02-2021,26-09-2022,ACTIVE
OID003153,E00085,5101,20-02-2021,2,20-02-2021,09-06-2022,ACTIVE
OID003154,E03227,5073,20-02-2021,2,20-02-2021,07-02-2022,ACTIVE
OID003155,R02855,5073,20-02-2021,2,20-02-2021,11-12-2022,ACTIVE
OID003156,R00826,6306,20-02-2021,2,20-02-2021,10-03-2022,ACTIVE
OID003157,E00401,8434,21-02-2021,2,21-02-2021,27-01-2023,ACTIVE
OID003158,E02249,2949,21-02-2021,2,21-02-2021,29-07-2022,ACTIVE
OID003159,R01611,8731,21-02-2021,2,21-02-2021,25-12-2021,ACTIVE
OID003160,E01249,8731,22-02-2021,2,22-02-2021,22-05-2022,ACTIVE
OID003161,E02661,8323,22-02-2021,2,22-02-2021,04-01-2023,ACTIVE
OID003162,E00500,1817,23-02-2021,2,23-02-2021,06-09-2022,ACTIVE
OID003163,E03980,5073,23-02-2021,2,23-02-2021,25-02-2023,ACTIVE
OID003164,E03000,7139,23-02-2021,2,23-02-2021,26-03-2022,ACTIVE
OID003165,E00128,6306,24-02-2021,2,24-02-2021,26-03-2023,ACTIVE
OID003166,E04419,6306,24-02-2021,2,24-02-2021,08-02-2022,ACTIVE
OID003167,E02478,1817,24-02-2021,2,24-02-2021,14-11-2022,ACTIVE
OID003168,E01733,7139,24-02-2021,2,24-02-2021,07-01-2022,ACTIVE
OID003169,E03578,7139,24-02-2021,2,24-02-2021,04-11-2022,ACTIVE
OID003170,E03870,8731,24-02-2021,2,24-02-2021,12-01-2022,ACTIVE
OID003171,E02732,5073,24-02-2021,2,24-02-2021,04-11-2022,ACTIVE
OID003172,R00386,6705,24-02-2021,2,24-02-2021,17-05-2022,ACTIVE
OID003173,R01465,5073,24-02-2021,2,24-02-2021,30-11-2022,ACTIVE
OID003174,R04670,1136,24-02-2021,2,24-02-2021,24-03-2022,ACTIVE
OID003175,E02594,2949,25-02-2021,2,25-02-2021,07-07-2022,ACTIVE
OID003176,E04130,6705,25-02-2021,2,25-02-2021,03-05-2022,ACTIVE
OID003177,E02728,5073,25-02-2021,2,25-02-2021,31-07-2022,ACTIVE
OID003178,E04444,2949,25-02-2021,2,25-02-2021,29-06-2022,ACTIVE
OID003179,E04032,5101,25-02-2021,2,25-02-2021,01-05-2023,ACTIVE
OID003180,R00965,5101,25-02-2021,2,25-02-2021,15-12-2021,ACTIVE
OID003181,E00884,5073,26-02-2021,2,26-02-2021,29-08-2023,ACTIVE
OID003182,E04572,6306,26-02-2021,2,26-02-2021,03-03-2023,ACTIVE
OID003183,E01378,1817,26-02-2021,2,26-02-2021,20-08-2022,ACTIVE
